年,月,日,日期,受傷人數,市區鄉鎮,是否飲酒,時間,死亡人數,當事者順位,白天or夜晚,經度,緯度,縣市,道路類型
2022,09,03,2022-09-03,2,中壢區,否,231015,0,1,夜晚,121.254692,24.961727,桃園市,交叉路口
2022,09,03,2022-09-03,1,中壢區,是,231936,0,1,夜晚,121.18638,24.98506,桃園市,交叉路口
2022,09,04,2022-09-04,1,中壢區,否,84700,0,1,白天,121.234307,24.949557,桃園市,交叉路口
2022,09,04,2022-09-04,1,中壢區,否,102925,0,1,白天,121.25903,24.973178,桃園市,一般地址
2022,09,04,2022-09-04,2,中壢區,否,134500,0,1,白天,121.243183,24.958902,桃園市,交叉路口
2022,09,04,2022-09-04,1,中壢區,否,134600,0,1,白天,121.258597,24.976867,桃園市,交叉路口
2022,09,04,2022-09-04,1,中壢區,否,135300,0,1,白天,121.230993,24.951836,桃園市,交叉路口
2022,09,04,2022-09-04,1,中壢區,否,135532,0,1,白天,121.256181,24.93405,桃園市,一般地址
2022,09,04,2022-09-04,1,中壢區,否,145300,0,1,白天,121.239281,24.950656,桃園市,一般地址
2022,09,04,2022-09-04,1,中壢區,否,145600,0,1,白天,121.226345,24.951688,桃園市,一般地址
2022,09,04,2022-09-04,1,中壢區,否,161500,0,1,白天,121.171481,24.982112,桃園市,一般地址
2022,09,04,2022-09-04,1,中壢區,否,162300,0,1,白天,121.202587,25.000987,桃園市,交叉路口
2022,09,04,2022-09-04,1,中壢區,否,162400,0,1,白天,121.22932,24.95311,桃園市,交叉路口
2022,09,04,2022-09-04,1,中壢區,否,164410,0,1,白天,121.252814,24.934297,桃園市,交叉路口
2022,09,04,2022-09-04,1,中壢區,否,171315,0,1,白天,121.229168,24.961175,桃園市,一般地址
2022,09,04,2022-09-04,1,中壢區,否,173000,0,1,白天,121.258685,24.973948,桃園市,交叉路口
2022,09,04,2022-09-04,1,中壢區,否,201500,0,1,夜晚,121.220893,24.960034,桃園市,交叉路口
2022,09,04,2022-09-04,3,中壢區,否,202026,0,1,夜晚,121.21887,25.016652,桃園市,交叉路口
2022,09,04,2022-09-04,1,中壢區,否,204400,0,1,夜晚,121.223003,24.961709,桃園市,交叉路口
2022,09,04,2022-09-04,1,中壢區,否,205000,0,1,夜晚,121.224025,24.955887,桃園市,一般地址
2022,09,04,2022-09-04,1,中壢區,否,205800,0,1,夜晚,121.22231,24.957753,桃園市,交叉路口
2022,09,04,2022-09-04,1,中壢區,否,211800,0,1,夜晚,121.25664,24.963002,桃園市,一般地址
2022,09,04,2022-09-04,1,中壢區,否,212546,0,1,夜晚,121.227459,24.943066,桃園市,交叉路口
2022,09,04,2022-09-04,2,中壢區,否,212600,0,1,夜晚,121.237024,24.949298,桃園市,交叉路口
2022,09,04,2022-09-04,3,中壢區,否,230100,0,1,夜晚,121.244524,24.947986,桃園市,一般地址
2022,09,04,2022-09-04,1,中壢區,否,233400,0,1,夜晚,121.205542,24.961988,桃園市,交叉路口
2022,09,05,2022-09-05,1,中壢區,否,12800,0,1,夜晚,121.223556,24.949944,桃園市,一般地址
2022,09,05,2022-09-05,2,中壢區,否,52300,0,1,白天,121.22956,24.94459,桃園市,交叉路口
2022,09,05,2022-09-05,1,中壢區,否,70100,0,1,白天,121.264654,24.964729,桃園市,一般地址
2022,09,05,2022-09-05,1,中壢區,否,73448,0,1,白天,121.218521,25.013144,桃園市,其他
2022,09,05,2022-09-05,1,中壢區,否,84400,0,1,白天,121.228466,24.946945,桃園市,交叉路口
2022,09,05,2022-09-05,1,中壢區,不明,85329,0,1,白天,121.225418,24.962045,桃園市,交叉路口
2022,09,05,2022-09-05,1,中壢區,否,85700,0,1,白天,121.262744,24.967941,桃園市,交叉路口
2022,09,05,2022-09-05,1,中壢區,否,93000,0,1,白天,121.246667,24.954276,桃園市,一般地址
2022,09,05,2022-09-05,2,中壢區,否,93700,0,1,白天,121.219087,24.962517,桃園市,交叉路口
2022,09,05,2022-09-05,2,中壢區,否,95800,0,1,白天,121.245279,24.93981,桃園市,交叉路口
2022,09,05,2022-09-05,1,中壢區,否,101600,0,1,白天,121.22391,24.971158,桃園市,交叉路口
2022,09,05,2022-09-05,1,中壢區,否,112350,0,1,白天,121.224455,24.94883,桃園市,一般地址
2022,09,05,2022-09-05,2,中壢區,否,113600,0,1,白天,121.262448,24.950807,桃園市,交叉路口
2022,09,05,2022-09-05,1,中壢區, ,114100,0,1,白天,121.224923,24.950703,桃園市,交叉路口
2022,09,05,2022-09-05,1,中壢區,否,114953,0,1,白天,121.193788,24.998257,桃園市,一般地址
2022,09,05,2022-09-05,1,中壢區,否,130000,0,1,白天,121.246533,24.94635,桃園市,交叉路口
2022,09,05,2022-09-05,1,中壢區,否,135500,0,1,白天,121.224003,24.95935,桃園市,一般地址
2022,09,05,2022-09-05,1,中壢區,否,145600,0,1,白天,121.222897,24.955605,桃園市,交叉路口
2022,09,05,2022-09-05,1,中壢區,否,152954,0,1,白天,121.20261,25.025384,桃園市,一般地址
2022,09,05,2022-09-05,1,中壢區,否,155500,0,1,白天,121.219298,24.958197,桃園市,交叉路口
2022,09,05,2022-09-05,2,中壢區,否,160000,0,1,白天,121.233321,24.936117,桃園市,一般地址
2022,09,05,2022-09-05,1,中壢區,否,160600,0,1,白天,121.238045,24.955993,桃園市,一般地址
2022,09,05,2022-09-05,2,中壢區,否,172900,0,1,白天,121.236215,24.968784,桃園市,交叉路口
2022,09,05,2022-09-05,1,中壢區,否,173600,0,1,白天,121.222984,24.949667,桃園市,一般地址
2022,09,05,2022-09-05,1,中壢區,否,175000,0,1,白天,121.238433,24.986085,桃園市,交叉路口
2022,09,05,2022-09-05,1,中壢區,否,181000,0,1,夜晚,121.202435,24.968941,桃園市,一般地址
2022,09,05,2022-09-05,1,中壢區,否,200500,0,1,夜晚,121.262941,24.974252,桃園市,一般地址
2022,09,05,2022-09-05,2,中壢區,否,203000,0,1,夜晚,121.22359,24.949907,桃園市,交叉路口
2022,09,05,2022-09-05,3,中壢區,否,210300,0,1,夜晚,121.227821,24.957854,桃園市,交叉路口
2022,09,05,2022-09-05,2,中壢區,否,213000,0,1,夜晚,121.255685,24.95557,桃園市,一般地址
2022,09,05,2022-09-05,2,中壢區,否,220200,0,1,夜晚,121.23681,24.954582,桃園市,交叉路口
2022,09,05,2022-09-05,1,中壢區,否,225809,0,1,夜晚,121.230505,24.941777,桃園市,其他
2022,09,06,2022-09-06,1,中壢區,否,13500,0,1,夜晚,121.239332,24.954671,桃園市,交叉路口
2022,09,06,2022-09-06,1,中壢區,否,73234,0,1,白天,121.246544,24.960449,桃園市,交叉路口
2022,09,06,2022-09-06,1,中壢區,否,73518,0,1,白天,121.254488,24.978342,桃園市,交叉路口
2022,09,06,2022-09-06,2,中壢區,否,73524,0,1,白天,121.209513,24.957981,桃園市,交叉路口
2022,09,06,2022-09-06,1,中壢區,否,80000,0,1,白天,121.235758,24.970381,桃園市,交叉路口
2022,09,06,2022-09-06,1,中壢區,否,82500,0,1,白天,121.26208,24.964764,桃園市,一般地址
2022,09,06,2022-09-06,1,中壢區,否,84036,0,1,白天,121.183669,24.986672,桃園市,一般地址
2022,09,06,2022-09-06,1,中壢區,否,85800,0,1,白天,121.213802,25.020921,桃園市,其他
2022,09,06,2022-09-06,1,中壢區,否,123027,0,1,白天,121.224554,24.972587,桃園市,一般地址
2022,09,06,2022-09-06,1,中壢區,否,143300,0,1,白天,121.235766,24.956572,桃園市,一般地址
2022,09,06,2022-09-06,2,中壢區,否,153600,0,1,白天,121.235494,24.955577,桃園市,交叉路口
2022,09,06,2022-09-06,1,中壢區,否,154842,0,1,白天,121.23693,24.956065,桃園市,一般地址
2022,09,06,2022-09-06,2,中壢區,否,162500,0,1,白天,121.217684,24.955267,桃園市,交叉路口
2022,09,06,2022-09-06,1,中壢區,否,180200,0,1,白天,121.260164,24.973029,桃園市,一般地址
2022,09,06,2022-09-06,1,中壢區,否,180744,0,1,夜晚,121.163467,24.962919,桃園市,其他
2022,09,06,2022-09-06,2,中壢區,否,181800,0,1,夜晚,121.252908,24.938859,桃園市,交叉路口
2022,09,06,2022-09-06,1,中壢區,否,184100,0,1,夜晚,121.234664,24.991109,桃園市,一般地址
2022,09,06,2022-09-06,1,中壢區,否,185453,0,1,夜晚,121.236066,24.971305,桃園市,交叉路口
2022,09,06,2022-09-06,2,中壢區,否,190500,0,1,夜晚,121.250712,24.969299,桃園市,交叉路口
2022,09,06,2022-09-06,1,中壢區,否,193500,0,1,夜晚,121.259241,24.934638,桃園市,其他
2022,09,06,2022-09-06,2,中壢區,否,195900,0,1,夜晚,121.232807,24.958953,桃園市,一般地址
2022,09,06,2022-09-06,3,中壢區,否,203900,0,1,夜晚,121.225297,24.959997,桃園市,交叉路口
2022,09,06,2022-09-06,1,中壢區,否,214125,0,1,夜晚,121.217341,25.017796,桃園市,其他
2022,09,06,2022-09-06,1,中壢區,否,215419,0,1,夜晚,121.221911,24.955116,桃園市,一般地址
2022,09,06,2022-09-06,1,中壢區,不明,220200,0,1,夜晚,121.249077,24.957788,桃園市,交叉路口
2022,09,07,2022-09-07,1,中壢區,否,72009,0,1,白天,121.261439,24.964519,桃園市,交叉路口
2022,09,07,2022-09-07,1,中壢區,否,75017,0,1,白天,121.234419,24.980212,桃園市,一般地址
2022,09,07,2022-09-07,2,中壢區,否,80438,0,1,白天,121.237141,24.954358,桃園市,交叉路口
2022,09,07,2022-09-07,1,中壢區,否,81000,0,1,白天,121.257253,24.970892,桃園市,交叉路口
2022,09,07,2022-09-07,1,中壢區,否,83000,0,1,白天,121.254674,24.961858,桃園市,交叉路口
2022,09,07,2022-09-07,1,中壢區,否,84654,0,1,白天,121.259974,24.946761,桃園市,交叉路口
2022,09,07,2022-09-07,1,中壢區,否,84739,0,1,白天,121.214553,24.956336,桃園市,交叉路口
2022,09,07,2022-09-07,1,中壢區,否,91948,0,1,白天,121.259235,24.975331,桃園市,一般地址
2022,09,07,2022-09-07,1,中壢區,否,94200,0,1,白天,121.25051,24.971318,桃園市,交叉路口
2022,09,07,2022-09-07,1,中壢區,否,95800,0,1,白天,121.248266,24.944522,桃園市,交叉路口
2022,09,07,2022-09-07,1,中壢區,否,105000,0,1,白天,121.228866,24.962247,桃園市,一般地址
2022,09,07,2022-09-07,2,中壢區,否,121000,0,1,白天,121.239455,24.962597,桃園市,一般地址
2022,09,07,2022-09-07,2,中壢區,否,122510,0,1,白天,121.22544,24.962025,桃園市,交叉路口
2022,09,07,2022-09-07,1,中壢區,否,122613,0,1,白天,121.229203,25.003549,桃園市,一般地址
2022,09,07,2022-09-07,1,中壢區,無法檢測,145000,0,1,白天,121.246822,24.993351,桃園市,一般地址
2022,09,07,2022-09-07,2,中壢區,否,145219,0,1,白天,121.223069,24.963242,桃園市,交叉路口
2022,09,07,2022-09-07,2,中壢區,否,162700,0,1,白天,121.219387,24.955121,桃園市,交叉路口
2022,09,07,2022-09-07,2,中壢區,否,171900,0,1,白天,121.235774,24.971231,桃園市,一般地址
2022,09,07,2022-09-07,1,中壢區,否,174000,0,1,白天,121.169674,24.967096,桃園市,交叉路口
2022,09,07,2022-09-07,2,中壢區,否,182800,0,1,夜晚,121.223037,24.952449,桃園市,一般地址
2022,09,07,2022-09-07,1,中壢區,無法檢測,184500,0,1,夜晚,121.262437,24.974108,桃園市,交叉路口
2022,09,07,2022-09-07,1,中壢區,否,185609,0,1,夜晚,121.207501,24.960749,桃園市,交叉路口
2022,09,07,2022-09-07,2,中壢區,否,211300,0,1,夜晚,121.186792,24.984972,桃園市,交叉路口
2022,09,07,2022-09-07,1,中壢區,是,211619,0,1,夜晚,121.225908,24.978579,桃園市,其他
2022,09,07,2022-09-07,1,中壢區,否,213111,0,1,夜晚,121.222332,24.95775,桃園市,交叉路口
2022,09,07,2022-09-07,1,中壢區,無法檢測,213500,0,1,夜晚,121.201239,24.979284,桃園市,一般地址
2022,09,08,2022-09-08,3,中壢區,否,4415,0,1,夜晚,121.246095,24.955252,桃園市,一般地址
2022,09,08,2022-09-08,1,中壢區,否,52552,0,1,白天,121.205542,24.961988,桃園市,其他
2022,09,08,2022-09-08,1,中壢區,否,61100,0,1,白天,121.223153,24.963908,桃園市,交叉路口
2022,09,08,2022-09-08,1,中壢區,否,71500,0,1,白天,121.167965,25.016684,桃園市,交叉路口
2022,09,08,2022-09-08,3,中壢區,否,74000,0,1,白天,121.239797,24.958707,桃園市,一般地址
2022,09,08,2022-09-08,1,中壢區,否,74311,0,1,白天,121.225737,24.953454,桃園市,一般地址
2022,09,08,2022-09-08,1,中壢區,否,74723,0,1,白天,121.217861,25.006789,桃園市,一般地址
2022,09,08,2022-09-08,1,中壢區,不明,83500,0,1,白天,121.249838,24.956965,桃園市,交叉路口
2022,09,08,2022-09-08,1,中壢區,否,83600,0,1,白天,121.252872,24.98706,桃園市,一般地址
2022,09,08,2022-09-08,1,中壢區,否,90415,0,1,白天,121.250544,24.97926,桃園市,交叉路口
2022,09,08,2022-09-08,2,中壢區,否,91228,0,1,白天,121.226104,24.942308,桃園市,一般地址
2022,09,08,2022-09-08,1,中壢區,否,100000,0,1,白天,121.242975,24.958468,桃園市,其他
2022,09,08,2022-09-08,2,中壢區,否,103700,0,1,白天,121.202719,24.968283,桃園市,交叉路口
2022,09,08,2022-09-08,1,中壢區,否,104700,0,1,白天,121.253137,24.963187,桃園市,交叉路口
2022,09,08,2022-09-08,1,中壢區,否,105400,0,1,白天,121.223038,24.949593,桃園市,交叉路口
