date,breau,month,year,station,lon,_id,time,type,lat
3,桃園分局,11,108,同安所,121.3042082,322,1081103,汽車竊盜,25.013595
2,龍潭分局,11,108,高平所,121.1921476,323,1081102,汽車竊盜,24.8277644
31,桃園分局,10,108,埔子所,121.2901894,324,1081031,汽車竊盜,25.0200942
29,中壢分局,10,108,龍興所,121.2307574,325,1081029,汽車竊盜,24.9368749
26,大溪分局,10,108,圳頂所,121.255309,326,1081026,汽車竊盜,24.9106962
25,中壢分局,10,108,龍興所,121.2472481,327,1081025,汽車竊盜,24.9359659
23,平鎮分局,10,108,建安所,121.2277404,328,1081023,汽車竊盜,24.926629
21,蘆竹分局,10,108,南崁所,121.268824,329,1081021,汽車竊盜,25.065281
21,龜山分局,10,108,龜山所,121.3449768,330,1081021,汽車竊盜,24.9843583
20,中壢分局,10,108,龍興所,121.228384,331,1081020,汽車竊盜,24.8979506
19,桃園分局,10,108,中路所,121.293684,332,1081019,汽車竊盜,24.987441
19,大園分局,10,108,竹圍所,121.2372081,333,1081019,汽車竊盜,25.0994131
15,中壢分局,10,108,青埔所,121.22272,334,1081015,汽車竊盜,25.0205064
14,龍潭分局,10,108,中興所,121.2310588,335,1081014,汽車竊盜,24.8722359
13,中壢分局,10,108,興國所,121.2099619,336,1081013,汽車竊盜,24.9787666
12,楊梅分局,10,108,幼獅所,121.1715271,337,1081012,汽車竊盜,24.9212845
12,龍潭分局,10,108,石門所,121.2338024,338,1081012,汽車竊盜,24.836227
12,中壢分局,10,108,文化所,121.2497407,339,1081012,汽車竊盜,24.9890241
11,蘆竹分局,10,108,南崁所,121.294868,340,1081011,汽車竊盜,25.0573709
9,大溪分局,10,108,圳頂所,121.2620672,341,1081009,汽車竊盜,24.8962921
9,中壢分局,10,108,龍興所,121.2326144,342,1081009,汽車竊盜,24.9365704
9,八德分局,10,108,大安所,121.320458,343,1081009,汽車竊盜,24.94931
8,蘆竹分局,10,108,南崁所,121.2970403,344,1081008,汽車竊盜,25.0554617
8,蘆竹分局,10,108,南崁所,121.2854258,345,1081008,汽車竊盜,25.0808535
6,龍潭分局,10,108,龍潭所,121.2198644,346,1081006,汽車竊盜,24.8613425
6,蘆竹分局,10,108,大竹所,121.2492792,347,1081006,汽車竊盜,25.020441
6,中壢分局,10,108,青埔所,121.2112279,348,1081006,汽車竊盜,25.0149313
6,中壢分局,10,108,內壢所,121.2613377,349,1081006,汽車竊盜,24.9743994
5,蘆竹分局,10,108,大竹所,121.2352957,350,1081005,汽車竊盜,25.0295918
5,楊梅分局,10,108,上湖所,121.1233756,351,1081005,汽車竊盜,24.934044
2,大園分局,10,108,大園所,121.1961826,352,1081002,汽車竊盜,25.0682179
1,桃園分局,10,108,埔子所,121.3013409,353,1081001,汽車竊盜,25.0037839
30,三分局香,9,108,山所,120.9245552,354,1080930,汽車竊盜,24.7938187
30,蘆竹分局,9,108,大竹所,121.259779,355,1080930,汽車竊盜,25.0173089
28,桃園分局,9,108,大樹所,121.3168579,356,1080928,汽車竊盜,24.9827884
28,蘆竹分局,9,108,大竹所,121.2729196,357,1080928,汽車竊盜,25.013466
28,蘆竹分局,9,108,南竹所,121.2931385,358,1080928,汽車竊盜,25.0366439
26,桃園分局,9,108,青溪所,121.3247002,359,1080926,汽車竊盜,25.0135665
22,龍潭分局,9,108,中興所,121.2490403,360,1080922,汽車竊盜,24.8795352
20,八德分局,9,108,八德所,121.2931322,361,1080920,汽車竊盜,24.9309539
19,蘆竹分局,9,108,大竹所,121.2361117,362,1080919,汽車竊盜,25.0334384
18,龜山分局,9,108,大埔所,121.3614579,363,1080918,汽車竊盜,25.0202567
18,龍潭分局,9,108,龍潭所,121.2120942,364,1080918,汽車竊盜,24.8587877
17,楊梅分局,9,108,富岡所,121.1035609,365,1080917,汽車竊盜,24.9283867
16,大溪分局,9,108,圳頂所,121.2734109,366,1080916,汽車竊盜,24.8918242
16,楊梅分局,9,108,永安所,121.0230433,367,1080916,汽車竊盜,24.970605
15,大溪分局,9,108,長興所,121.0756051,368,1080915,汽車竊盜,24.8280223
15,龍潭分局,9,108,石門所,121.2439736,369,1080915,汽車竊盜,24.8295476
15,大溪分局,9,108,三元所,121.2711071,370,1080915,汽車竊盜,24.8903445
14,平鎮分局,9,108,建安所,121.2267676,371,1080914,汽車竊盜,24.9304189
14,蘆竹分局,9,108,南崁所,121.2953089,372,1080914,汽車竊盜,25.0462073
11,蘆竹分局,9,108,南崁所,121.27014,373,1080911,汽車竊盜,25.068249
11,楊梅分局,9,108,幼獅所,121.1696868,374,1080911,汽車竊盜,24.9209899
10,中壢分局,9,108,普仁所,121.2346087,375,1080910,汽車竊盜,24.9566412
9,龍潭分局,9,108,中興所,121.2254548,376,1080909,汽車竊盜,24.8734259
8,平鎮分局,9,108,龍岡所,121.241471,377,1080908,汽車竊盜,24.923904
5,龜山分局,9,108,龜山所,121.3352309,378,1080905,汽車竊盜,24.9942013
2,桃園分局,9,108,青溪所,121.3250395,379,1080902,汽車竊盜,24.9959057
2,大園分局,9,108,新坡所,121.1137544,380,1080902,汽車竊盜,25.0359365
29,平鎮分局,8,108,宋屋所,121.180637,381,1080829,汽車竊盜,24.95909
28,龍潭分局,8,108,龍潭所,121.2171258,382,1080828,汽車竊盜,24.8616615
25,楊梅分局,8,108,楊梅所,121.1478964,383,1080825,汽車竊盜,24.9131023
25,龍潭分局,8,108,聖亭所,121.2060985,384,1080825,汽車竊盜,24.8721365
25,平鎮分局,8,108,建安所,121.2532084,385,1080825,汽車竊盜,24.9122193
24,楊梅分局,8,108,永安所,121.0276161,386,1080824,汽車竊盜,24.9887176
22,平鎮分局,8,108,宋屋所,121.2002129,387,1080822,汽車竊盜,24.9418063
19,平鎮分局,8,108,平鎮所,121.2227597,388,1080819,汽車竊盜,24.9173546
19,大溪分局,8,108,圳頂所,121.2813967,389,1080819,汽車竊盜,24.8985127
18,中壢分局,8,108,仁愛所,121.2567009,390,1080818,汽車竊盜,24.9478998
17,大園分局,8,108,草漯所,121.1137544,391,1080817,汽車竊盜,25.0359365
16,楊梅分局,8,108,幼獅所,121.1752635,392,1080816,汽車竊盜,24.9578219
12,龍潭分局,8,108,中興所,121.2286729,393,1080812,汽車竊盜,24.8746271
11,楊梅分局,8,108,楊梅所,121.1259284,394,1080811,汽車竊盜,24.9032649
10,蘆竹分局,8,108,外社所,121.2826878,395,1080810,汽車竊盜,25.0868884
7,大園分局,8,108,觀音所,121.0721239,396,1080807,汽車竊盜,25.0059198
4,龜山分局,8,108,龜山所,121.3371655,397,1080804,汽車竊盜,24.9989133
4,蘆竹分局,8,108,大竹所,121.2617075,398,1080804,汽車竊盜,25.0174754
3,龍潭分局,8,108,中興所,121.2241931,399,1080803,汽車竊盜,24.8576879
2,桃園分局,8,108,大樹所,121.3070309,400,1080802,汽車竊盜,24.9814733
1,平鎮分局,8,108,龍岡所,121.2027369,401,1080801,汽車竊盜,24.9562973
31,八德分局,7,108,八德所,121.2973869,402,1080731,汽車竊盜,24.9320766
31,大園分局,7,108,觀音所,121.175488,403,1080731,汽車竊盜,25.073954
29,蘆竹分局,7,108,南崁所,121.2984409,404,1080729,汽車竊盜,25.0530768
28,大園分局,7,108,潮音所,121.1588884,405,1080728,汽車竊盜,25.0683869
28,桃園分局,7,108,大樹所,121.3202766,406,1080728,汽車竊盜,24.9890844
26,中壢分局,7,108,普仁所,121.2321483,407,1080726,汽車竊盜,24.9547195
26,楊梅分局,7,108,新屋所,121.1020667,408,1080726,汽車竊盜,24.9658534
25,八德分局,7,108,八德所,121.2970919,409,1080725,汽車竊盜,24.933853
23,八德分局,7,108,廣興所,121.2568813,410,1080723,汽車竊盜,24.9233289
23,大園分局,7,108,新坡所,121.16107,411,1080723,汽車竊盜,24.997136
21,大溪分局,7,108,南雅所,121.2866926,412,1080721,汽車竊盜,24.8730049
21,中壢分局,7,108,文化所,121.2501608,413,1080721,汽車竊盜,24.9787093
17,中壢分局,7,108,文化所,121.245677,414,1080717,汽車竊盜,24.9980229
16,龍潭分局,7,108,中興所,121.2457432,415,1080716,汽車竊盜,24.87835
16,大園分局,7,108,新坡所,121.1471275,416,1080716,汽車竊盜,24.9685145
14,中壢分局,7,108,青埔所,121.2164585,417,1080714,汽車竊盜,25.0233522
13,桃園分局,7,108,埔子所,121.2902301,418,1080713,汽車竊盜,25.0076318
11,平鎮分局,7,108,宋屋所,121.1838398,419,1080711,汽車竊盜,24.9573278
8,龜山分局,7,108,迴龍所,121.4052756,420,1080708,汽車竊盜,25.0181837
7,龍潭分局,7,108,高平所,121.2191524,421,1080707,汽車竊盜,24.8220851
6,楊梅分局,7,108,上湖所,121.1057976,422,1080706,汽車竊盜,24.9057306
4,中壢分局,7,108,文化所,121.2510513,423,1080704,汽車竊盜,24.9883325
1,八德分局,7,108,廣興所,121.2659236,424,1080701,汽車竊盜,24.9551249
30,大園分局,6,108,草漯所,121.1178427,425,1080630,汽車竊盜,25.0527471
29,中壢分局,6,108,大崙所,121.1524282,426,1080629,汽車竊盜,24.9646852
28,八德分局,6,108,四維所,121.2968853,427,1080628,汽車竊盜,24.9718971
22,八德分局,6,108,八德所,121.2995801,428,1080622,汽車竊盜,24.939055
22,中壢分局,6,108,龍興所,121.2253887,429,1080622,汽車竊盜,24.9397963
19,中壢分局,6,108,普仁所,121.235016,430,1080619,汽車竊盜,24.955682
19,龜山分局,6,108,龜山所,121.3450365,431,1080619,汽車竊盜,24.9913884
15,中壢分局,6,108,普仁所,121.2387856,432,1080615,汽車竊盜,24.9535505
15,楊梅分局,6,108,楊梅所,121.129601,433,1080615,汽車竊盜,24.9205195
14,中壢分局,6,108,青埔所,121.2018857,434,1080614,汽車竊盜,25.0107565
9,楊梅分局,6,108,幼獅所,121.1750266,435,1080609,汽車竊盜,24.9588841
9,龜山分局,6,108,大華所,121.365018,436,1080609,汽車竊盜,25.064146
6,桃園分局,6,108,龍安所,121.2662398,437,1080606,汽車竊盜,24.9795832
5,龍潭分局,6,108,龍潭所,121.2141717,438,1080605,汽車竊盜,24.8606696
5,平鎮分局,6,108,建安所,121.229561,439,1080605,汽車竊盜,24.920309
4,桃園分局,6,108,同安所,121.2980305,440,1080604,汽車竊盜,25.0284271
3,楊梅分局,6,108,埔頂所,121.163221,441,1080603,汽車竊盜,24.9573839
1,平鎮分局,6,108,宋屋所,121.2079311,442,1080601,汽車竊盜,24.9537495
31,龜山分局,5,108,大坑所,121.3063339,443,1080531,汽車竊盜,25.0443803
30,楊梅分局,5,108,幼獅所,121.1752635,444,1080530,汽車竊盜,24.9578219
25,中壢分局,5,108,仁愛所,121.2616751,445,1080525,汽車竊盜,24.9470928
23,龍潭分局,5,108,龍潭所,121.2221782,446,1080523,汽車竊盜,24.8533036
23,大園分局,5,108,草漯所,121.1263346,447,1080523,汽車竊盜,25.0641604
22,平鎮分局,5,108,平鎮所,121.2243339,448,1080522,汽車竊盜,24.9176543
22,龍潭分局,5,108,龍潭所,121.2170659,449,1080522,汽車竊盜,24.8605383
22,大園分局,5,108,新坡所,121.1620567,450,1080522,汽車竊盜,24.9893932
19,龍潭分局,5,108,石門所,121.2336012,451,1080519,汽車竊盜,24.8377287
18,中壢分局,5,108,普仁所,121.2477377,452,1080518,汽車竊盜,24.9574406
18,中壢分局,5,108,自強所,121.2624723,453,1080518,汽車竊盜,24.9660693
17,中壢分局,5,108,大崙所,121.1646352,454,1080517,汽車竊盜,24.9604638
17,中壢分局,5,108,興國所,121.202048,455,1080517,汽車竊盜,24.9706639
16,大園分局,5,108,觀音所,121.064966,456,1080516,汽車竊盜,25.0362335
15,大園分局,5,108,竹圍所,121.2355822,457,1080515,汽車竊盜,25.1001477
14,中壢分局,5,108,仁愛所,121.2589254,458,1080514,汽車竊盜,24.9454956
13,中壢分局,5,108,龍興所,121.245033,459,1080513,汽車竊盜,24.9368662
10,楊梅分局,5,108,草湳所,121.1752778,460,1080510,汽車竊盜,24.9055489
5,龍潭分局,5,108,龍潭所,121.2030702,461,1080505,汽車竊盜,24.8556179
27,楊梅分局,4,108,上湖所,121.1059878,462,1080427,汽車竊盜,24.9278363
27,蘆竹分局,4,108,外社所,121.2860846,463,1080427,汽車竊盜,25.0853586
24,大溪分局,4,108,圳頂所,121.2796559,464,1080424,汽車竊盜,24.9073627
22,平鎮分局,4,108,平鎮所,121.2071049,465,1080422,汽車竊盜,24.9016755
22,大園分局,4,108,大園所,121.1762278,466,1080422,汽車竊盜,25.0598329
22,大園分局,4,108,觀音所,121.0818068,467,1080422,汽車竊盜,25.0343597
21,平鎮分局,4,108,平鎮所,121.2166522,468,1080421,汽車竊盜,24.9201263
17,楊梅分局,4,108,幼獅所,121.1663432,469,1080417,汽車竊盜,24.9533933
16,龜山分局,4,108,大華所,121.3619348,470,1080416,汽車竊盜,25.0543021
15,平鎮分局,4,108,宋屋所,121.182896,471,1080415,汽車竊盜,24.967289
13,平鎮分局,4,108,建安所,121.2477618,472,1080413,汽車竊盜,24.9175359
12,楊梅分局,4,108,幼獅所,121.1706868,473,1080412,汽車竊盜,24.9218287
12,楊梅分局,4,108,幼獅所,121.1646626,474,1080412,汽車竊盜,24.9480104
12,中壢分局,4,108,興國所,121.2182739,475,1080412,汽車竊盜,24.9637259
1,中壢分局,4,108,內壢所,121.2547629,476,1080401,汽車竊盜,24.9776519
31,八德分局,3,108,四維所,121.2961016,477,1080331,汽車竊盜,24.9551185
30,平鎮分局,3,108,宋屋所,121.1809913,478,1080330,汽車竊盜,24.9589034
29,大溪分局,3,108,圳頂所,121.280434,479,1080329,汽車竊盜,24.8971033
29,中壢分局,3,108,龍興所,121.2560615,480,1080329,汽車竊盜,24.9345432
29,中壢分局,3,108,興國所,121.2208037,481,1080329,汽車竊盜,24.9662358
29,楊梅分局,3,108,新屋所,121.100179,482,1080329,汽車竊盜,24.970738
28,楊梅分局,3,108,楊梅所,121.1360196,483,1080328,汽車竊盜,24.8930273
28,龍潭分局,3,108,中興所,121.2423348,484,1080328,汽車竊盜,24.8816541
28,八德分局,3,108,高明所,121.2650779,485,1080328,汽車竊盜,24.9676443
24,楊梅分局,3,108,新屋所,121.1366715,486,1080324,汽車竊盜,24.9242108
23,八德分局,3,108,八德所,121.2862358,487,1080323,汽車竊盜,24.9300324
22,大溪分局,3,108,圳頂所,121.2592722,488,1080322,汽車竊盜,24.9075933
18,平鎮分局,3,108,宋屋所,121.202226,489,1080318,汽車竊盜,24.9566268
18,蘆竹分局,3,108,南崁所,121.2900831,490,1080318,汽車竊盜,25.0679008
17,楊梅分局,3,108,上湖所,121.1241489,491,1080317,汽車竊盜,24.9099399
17,大園分局,3,108,新坡所,121.144705,492,1080317,汽車竊盜,24.9770259
16,龜山分局,3,108,龜山所,121.3559551,493,1080316,汽車竊盜,24.9970111
14,楊梅分局,3,108,楊梅所,121.157055,494,1080314,汽車竊盜,24.90864
14,楊梅分局,3,108,草湳所,121.1857615,495,1080314,汽車竊盜,24.92134
12,八德分局,3,108,大安所,121.3087259,496,1080312,汽車竊盜,24.9718737
12,大園分局,3,108,觀音所,121.0510651,497,1080312,汽車竊盜,25.0296621
11,楊梅分局,3,108,草湳所,121.1852593,498,1080311,汽車竊盜,24.9208293
8,大溪分局,3,108,圳頂所,121.2928438,499,1080308,汽車竊盜,24.9219187
3,龜山分局,3,108,龜山所,121.3576385,500,1080303,汽車竊盜,24.9946654
3,蘆竹分局,3,108,南崁所,121.3000105,501,1080303,汽車竊盜,25.0372281
2,平鎮分局,3,108,宋屋所,121.1911008,502,1080302,汽車竊盜,24.9598301
2,蘆竹分局,3,108,南崁所,121.2902121,503,1080302,汽車竊盜,25.0533791
23,桃園分局,2,108,同安所,121.3135544,504,1080223,汽車竊盜,25.0229318
23,八德分局,2,108,大安所,121.3069624,505,1080223,汽車竊盜,24.9738097
23,蘆竹分局,2,108,南崁所,121.2902853,506,1080223,汽車竊盜,25.0464294
17,大園分局,2,108,草漯所,121.122977,507,1080217,汽車竊盜,25.0540415
11,桃園分局,2,108,埔子所,121.2925624,508,1080211,汽車竊盜,25.0028892
11,龜山分局,2,108,大林所,121.3225977,509,1080211,汽車竊盜,24.9895823
11,龜山分局,2,108,大華所,121.3729773,510,1080211,汽車竊盜,25.0550002
11,蘆竹分局,2,108,大竹所,121.2544563,511,1080211,汽車竊盜,25.0132306
9,桃園分局,2,108,青溪所,121.3143585,512,1080209,汽車竊盜,25.0108899
9,中壢分局,2,108,自強所,121.2570019,513,1080209,汽車竊盜,24.9608307
7,龜山分局,2,108,龜山所,121.3471399,514,1080207,汽車竊盜,25.0044624
7,龜山分局,2,108,大華所,121.3657852,515,1080207,汽車竊盜,25.0540365
4,楊梅分局,2,108,幼獅所,121.1745137,516,1080204,汽車竊盜,24.9261711
3,龜山分局,2,108,龜山所,121.3439767,517,1080203,汽車竊盜,24.9994155
1,龜山分局,2,108,大埔所,121.3816497,518,1080201,汽車竊盜,25.0533401
28,蘆竹分局,1,108,南崁所,121.2856174,519,1080128,汽車竊盜,25.0791154
26,中壢分局,1,108,普仁所,121.2365516,520,1080126,汽車竊盜,24.9542602
26,中壢分局,1,108,普仁所,121.2362796,521,1080126,汽車竊盜,24.9632683
26,龜山分局,1,108,坪頂所,121.362448,522,1080126,汽車竊盜,25.057452
18,中壢分局,1,108,文化所,121.2469444,523,1080118,汽車竊盜,24.9933844
18,平鎮分局,1,108,平鎮所,121.193119,524,1080118,汽車竊盜,24.9003239
18,蘆竹分局,1,108,大竹所,121.2672536,525,1080118,汽車竊盜,25.0192917
17,桃園分局,1,108,武陵所,121.3126165,526,1080117,汽車竊盜,24.9914885
16,中壢分局,1,108,普仁所,121.2431673,527,1080116,汽車竊盜,24.9543092
16,蘆竹分局,1,108,大竹所,121.2639796,528,1080116,汽車竊盜,25.0210266
15,平鎮分局,1,108,宋屋所,121.212651,529,1080115,汽車竊盜,24.9559599
14,八德分局,1,108,八德所,121.2923603,530,1080114,汽車竊盜,24.9275872
13,桃園分局,1,108,大樹所,121.3156493,531,1080113,汽車竊盜,24.9776736
13,龜山分局,1,108,龜山所,121.3423913,532,1080113,汽車竊盜,25.0009749
13,龍潭分局,1,108,高平所,121.2086908,533,1080113,汽車竊盜,24.8319108
12,龜山分局,1,108,大華所,121.363093,534,1080112,汽車竊盜,25.064076
11,中壢分局,1,108,龍興所,121.2495431,535,1080111,汽車竊盜,24.9365998
11,龜山分局,1,108,大華所,121.3720329,536,1080111,汽車竊盜,25.0531749
10,八德分局,1,108,四維所,121.3000508,537,1080110,汽車竊盜,24.9690446
10,八德分局,1,108,四維所,121.2938359,538,1080110,汽車竊盜,24.9547508
9,楊梅分局,1,108,草湳所,121.1745137,539,1080109,汽車竊盜,24.9261711
9,八德分局,1,108,四維所,121.2989276,540,1080109,汽車竊盜,24.9571075
9,龍潭分局,1,108,中興所,121.2298753,541,1080109,汽車竊盜,24.8776794
9,龍潭分局,1,108,龍潭所,121.2223602,542,1080109,汽車竊盜,24.8559138
8,大園分局,1,108,潮音所,121.1755951,543,1080108,汽車竊盜,25.0496032
8,中壢分局,1,108,中壢所,121.2277539,544,1080108,汽車竊盜,24.9599448
8,八德分局,1,108,八德所,121.3005958,545,1080108,汽車竊盜,24.9334886
7,中壢分局,1,108,內壢所,121.2527493,546,1080107,汽車竊盜,24.9775401
7,八德分局,1,108,八德所,121.2801051,547,1080107,汽車竊盜,24.9331274
7,八德分局,1,108,四維所,121.297074,548,1080107,汽車竊盜,24.956712
7,蘆竹分局,1,108,南崁所,121.293987,549,1080107,汽車竊盜,25.048317
6,大園分局,1,108,埔心所,121.21678,550,1080106,汽車竊盜,25.054205
5,中壢分局,1,108,普仁所,121.2432571,551,1080105,汽車竊盜,24.953928
4,龜山分局,1,108,龜山所,121.3345021,552,1080104,汽車竊盜,24.9931616
3,中壢分局,1,108,中福所,121.2037174,553,1080103,汽車竊盜,24.9579574
3,中壢分局,1,108,普仁所,121.2342803,554,1080103,汽車竊盜,24.9483147
3,中壢分局,1,108,普仁所,121.2445034,555,1080103,汽車竊盜,24.9485183
3,龜山分局,1,108,大華所,121.3699414,556,1080103,汽車竊盜,25.0573036
2,桃園分局,1,108,青溪所,121.3153729,557,1080102,汽車竊盜,25.009452
31,楊梅分局,12,107,草湳所,121.1685534,558,1071231,汽車竊盜,24.9103639
31,龜山分局,12,107,大埔所,121.3819717,559,1071231,汽車竊盜,25.0570874
31,中壢分局,12,107,龍興所,121.231417,560,1071231,汽車竊盜,24.9392169
30,中壢分局,12,107,龍興所,121.2486788,561,1071230,汽車竊盜,24.9348369
29,大園分局,12,107,草漯所,121.1208236,562,1071229,汽車竊盜,25.0516413
28,大園分局,12,107,觀音所,121.0845409,563,1071228,汽車竊盜,25.0351419
27,中壢分局,12,107,龍興所,121.249995,564,1071227,汽車竊盜,24.928633
27,龜山分局,12,107,大坑所,121.3068668,565,1071227,汽車竊盜,25.0437
25,大園分局,12,107,觀音所,121.0785787,566,1071225,汽車竊盜,25.0345378
25,大園分局,12,107,觀音所,121.0834893,567,1071225,汽車竊盜,25.0353823
